dt,currency,rate_to_rub,nominal
2023-11-28,RUB,1,1
2023-11-28,USD,88.7045,1
2023-11-29,EUR,97.0659,1
2023-11-29,GBP,111.7109,1
2023-11-29,RUB,1,1
2023-11-29,USD,88.6102,1
2023-11-30,EUR,97.6503,1
2023-11-30,GBP,112.7317,1
2023-11-30,RUB,1,1
2023-11-30,USD,88.8841,1
2023-12-01,EUR,96.8827,1
2023-12-01,GBP,112.4724,1
2023-12-01,RUB,1,1
2023-12-01,USD,88.5819,1
2023-12-02,EUR,97.9126,1
2023-12-02,GBP,113.6027,1
2023-12-02,RUB,1,1
2023-12-02,USD,89.7619,1
2023-12-03,EUR,97.9126,1
2023-12-03,GBP,113.6027,1
2023-12-03,RUB,1,1
2023-12-03,USD,89.7619,1
2023-12-04,EUR,97.9126,1
2023-12-04,GBP,113.6027,1
2023-12-04,RUB,1,1
2023-12-04,USD,89.7619,1
2023-12-05,EUR,98.5768,1
2023-12-05,GBP,114.5651,1
2023-12-05,RUB,1,1
2023-12-05,USD,90.6728,1
2023-12-06,EUR,99.134,1
2023-12-06,GBP,115.5036,1
2023-12-06,RUB,1,1
2023-12-06,USD,91.5823,1
2023-12-07,EUR,100.1353,1
2023-12-07,GBP,117.0267,1
2023-12-07,RUB,1,1
2023-12-07,USD,92.7826,1
2023-12-08,EUR,99.8131,1
2023-12-08,GBP,116.5676,1
2023-12-08,RUB,1,1
2023-12-08,USD,92.5654,1
2023-12-09,EUR,98.8409,1
2023-12-09,GBP,115.2284,1
2023-12-09,RUB,1,1
2023-12-09,USD,91.6402,1
2023-12-10,EUR,98.8409,1
2023-12-10,GBP,115.2284,1
2023-12-10,RUB,1,1
2023-12-10,USD,91.6402,1
2023-12-11,EUR,98.8409,1
2023-12-11,GBP,115.2284,1
2023-12-11,RUB,1,1
2023-12-11,USD,91.6402,1
2023-12-12,EUR,98.0769,1
2023-12-12,GBP,114.1584,1
2023-12-12,RUB,1,1
2023-12-12,USD,90.9846,1
2023-12-13,EUR,97.403,1
2023-12-13,GBP,113.2299,1
2023-12-13,RUB,1,1
2023-12-13,USD,90.2158,1
2023-12-14,EUR,96.95,1
2023-12-14,GBP,112.9141,1
2023-12-14,RUB,1,1
2023-12-14,USD,89.8926,1
2023-12-15,EUR,97.7377,1
2023-12-15,GBP,112.3258,1
2023-12-15,RUB,1,1
2023-12-15,USD,89.6741,1
2023-12-16,EUR,98.4186,1
2023-12-16,GBP,114.4529,1
2023-12-16,RUB,1,1
2023-12-16,USD,89.6966,1
2023-12-17,EUR,98.4186,1
2023-12-17,GBP,114.4529,1
2023-12-17,RUB,1,1
2023-12-17,USD,89.6966,1
2023-12-18,EUR,98.4186,1
2023-12-18,GBP,114.4529,1
2023-12-18,RUB,1,1
2023-12-18,USD,89.6966,1
2023-12-19,EUR,98.7578,1
2023-12-19,GBP,114.8195,1
2023-12-19,RUB,1,1
2023-12-19,USD,90.4162,1
2023-12-20,EUR,98.5764,1
2023-12-20,GBP,113.915,1
2023-12-20,RUB,1,1
2023-12-20,USD,90.087,1
2023-12-21,EUR,99.048,1
2023-12-21,GBP,115.1677,1
2023-12-21,RUB,1,1
2023-12-21,USD,90.4056,1
2023-12-22,EUR,100.5113,1
2023-12-22,GBP,116.1734,1
2023-12-22,RUB,1,1
2023-12-22,USD,91.7062,1
2023-12-23,EUR,101.2863,1
2023-12-23,GBP,116.3579,1
2023-12-23,RUB,1,1
2023-12-23,USD,91.9389,1
2023-12-24,EUR,101.2863,1
2023-12-24,GBP,116.3579,1
2023-12-24,RUB,1,1
2023-12-24,USD,91.9389,1
2023-12-25,EUR,101.2863,1
2023-12-25,GBP,116.3579,1
2023-12-25,RUB,1,1
2023-12-25,USD,91.9389,1
2023-12-26,EUR,101.5781,1
2023-12-26,GBP,116.396,1
2023-12-26,RUB,1,1
2023-12-26,USD,91.969,1
2023-12-27,EUR,101.1178,1
2023-12-27,GBP,116.0643,1
2023-12-27,RUB,1,1
2023-12-27,USD,91.7069,1
2023-12-28,EUR,101.3451,1
2023-12-28,GBP,116.062,1
2023-12-28,RUB,1,1
2023-12-28,USD,91.7051,1
2023-12-29,EUR,100.5506,1
2023-12-29,GBP,115.4899,1
2023-12-29,RUB,1,1
2023-12-29,USD,90.3041,1
2023-12-30,EUR,99.1919,1
2023-12-30,GBP,114.532,1
2023-12-30,RUB,1,1
2023-12-30,USD,89.6883,1
2023-12-31,EUR,99.1919,1
2023-12-31,GBP,114.532,1
2023-12-31,RUB,1,1
2023-12-31,USD,89.6883,1
2024-01-01,EUR,99.1919,1
2024-01-01,GBP,114.532,1
2024-01-01,RUB,1,1
2024-01-01,USD,89.6883,1
2024-01-02,EUR,99.1919,1
2024-01-02,GBP,114.532,1
2024-01-02,RUB,1,1
2024-01-02,USD,89.6883,1
2024-01-03,EUR,99.1919,1
2024-01-03,GBP,114.532,1
2024-01-03,RUB,1,1
2024-01-03,USD,89.6883,1
2024-01-04,EUR,99.1919,1
2024-01-04,GBP,114.532,1
2024-01-04,RUB,1,1
2024-01-04,USD,89.6883,1
2024-01-05,EUR,99.1919,1
2024-01-05,GBP,114.532,1
2024-01-05,RUB,1,1
2024-01-05,USD,89.6883,1
2024-01-06,EUR,99.1919,1
2024-01-06,GBP,114.532,1
2024-01-06,RUB,1,1
2024-01-06,USD,89.6883,1
2024-01-07,EUR,99.1919,1
2024-01-07,GBP,114.532,1
2024-01-07,RUB,1,1
2024-01-07,USD,89.6883,1
2024-01-08,EUR,99.1919,1
2024-01-08,GBP,114.532,1
2024-01-08,RUB,1,1
2024-01-08,USD,89.6883,1
2024-01-09,EUR,99.1919,1
2024-01-09,GBP,114.532,1
2024-01-09,RUB,1,1
2024-01-09,USD,89.6883,1
2024-01-10,EUR,98.9825,1
2024-01-10,GBP,115.2651,1
2024-01-10,RUB,1,1
2024-01-10,USD,90.404,1
2024-01-11,EUR,97.8745,1
2024-01-11,GBP,113.566,1
2024-01-11,RUB,1,1
2024-01-11,USD,89.3939,1
2024-01-12,EUR,97.5401,1
2024-01-12,GBP,113.0725,1
2024-01-12,RUB,1,1
2024-01-12,USD,88.7818,1
2024-01-13,EUR,96.7517,1
2024-01-13,GBP,112.0515,1
2024-01-13,RUB,1,1
2024-01-13,USD,88.1324,1
2024-01-14,EUR,96.7517,1
2024-01-14,GBP,112.0515,1
2024-01-14,RUB,1,1
2024-01-14,USD,88.1324,1
2024-01-15,EUR,96.7517,1
2024-01-15,GBP,112.0515,1
2024-01-15,RUB,1,1
2024-01-15,USD,88.1324,1
2024-01-16,EUR,96.0682,1
2024-01-16,GBP,111.8849,1
2024-01-16,RUB,1,1
2024-01-16,USD,87.6772,1
2024-01-17,EUR,95.6007,1
2024-01-17,GBP,111.5817,1
2024-01-17,RUB,1,1
2024-01-17,USD,87.6457,1
2024-01-18,EUR,96.0531,1
2024-01-18,GBP,111.9003,1
2024-01-18,RUB,1,1
2024-01-18,USD,88.354,1
2024-01-19,EUR,96.5882,1
2024-01-19,GBP,112.2271,1
2024-01-19,RUB,1,1
2024-01-19,USD,88.661,1
2024-01-20,EUR,96.3835,1
2024-01-20,GBP,112.2607,1
2024-01-20,RUB,1,1
2024-01-20,USD,88.5896,1
2024-01-21,EUR,96.3835,1
2024-01-21,GBP,112.2607,1
2024-01-21,RUB,1,1
2024-01-21,USD,88.5896,1
2024-01-22,EUR,96.3835,1
2024-01-22,GBP,112.2607,1
2024-01-22,RUB,1,1
2024-01-22,USD,88.5896,1
2024-01-23,EUR,95.8854,1
2024-01-23,GBP,111.549,1
2024-01-23,RUB,1,1
2024-01-23,USD,87.9724,1
2024-01-24,EUR,95.8266,1
2024-01-24,GBP,111.8429,1
2024-01-24,RUB,1,1
2024-01-24,USD,87.9199,1
2024-01-25,EUR,96.1657,1
2024-01-25,GBP,111.8191,1
2024-01-25,RUB,1,1
2024-01-25,USD,88.2829,1
2024-01-26,EUR,96.6365,1
2024-01-26,GBP,113.0633,1
2024-01-26,RUB,1,1
2024-01-26,USD,88.6562,1
2024-01-27,EUR,97.0945,1
2024-01-27,GBP,113.6852,1
2024-01-27,RUB,1,1
2024-01-27,USD,89.5159,1
2024-01-28,EUR,97.0945,1
2024-01-28,GBP,113.6852,1
2024-01-28,RUB,1,1
2024-01-28,USD,89.5159,1
2024-01-29,EUR,97.0945,1
2024-01-29,GBP,113.6852,1
2024-01-29,RUB,1,1
2024-01-29,USD,89.5159,1
2024-01-30,EUR,96.9777,1
2024-01-30,GBP,114.0095,1
2024-01-30,RUB,1,1
2024-01-30,USD,89.609,1
2024-01-31,EUR,96.7895,1
2024-01-31,GBP,113.2002,1
2024-01-31,RUB,1,1
2024-01-31,USD,89.2887,1
2024-02-01,EUR,97.1149,1
2024-02-01,GBP,113.5732,1
2024-02-01,RUB,1,1
2024-02-01,USD,89.6678,1
2024-02-02,EUR,97.4009,1
2024-02-02,GBP,114.8897,1
2024-02-02,RUB,1,1
2024-02-02,USD,90.2299,1
2024-02-03,EUR,98.6437,1
2024-02-03,GBP,114.9783,1
2024-02-03,RUB,1,1
2024-02-03,USD,90.6626,1
2024-02-04,EUR,98.6437,1
2024-02-04,GBP,114.9783,1
2024-02-04,RUB,1,1
2024-02-04,USD,90.6626,1
2024-02-05,EUR,98.6437,1
2024-02-05,GBP,114.9783,1
2024-02-05,RUB,1,1
2024-02-05,USD,90.6626,1
2024-02-06,EUR,98.2279,1
2024-02-06,GBP,115.4868,1
2024-02-06,RUB,1,1
2024-02-06,USD,91.2434,1
2024-02-07,EUR,97.444,1
2024-02-07,GBP,113.5457,1
2024-02-07,RUB,1,1
2024-02-07,USD,90.6842,1
2024-02-08,EUR,98.0936,1
2024-02-08,GBP,114.6411,1
2024-02-08,RUB,1,1
2024-02-08,USD,91.1514,1
2024-02-09,EUR,98.3543,1
2024-02-09,GBP,115.2747,1
2024-02-09,RUB,1,1
2024-02-09,USD,91.2561,1
2024-02-10,EUR,97.9364,1
2024-02-10,GBP,114.567,1
2024-02-10,RUB,1,1
2024-02-10,USD,90.8901,1
2024-02-11,EUR,97.9364,1
2024-02-11,GBP,114.567,1
2024-02-11,RUB,1,1
2024-02-11,USD,90.8901,1
2024-02-12,EUR,97.9364,1
2024-02-12,GBP,114.567,1
2024-02-12,RUB,1,1
2024-02-12,USD,90.8901,1
2024-02-13,EUR,98.1512,1
2024-02-13,GBP,115.047,1
2024-02-13,RUB,1,1
2024-02-13,USD,91.0758,1
2024-02-14,EUR,98.1917,1
2024-02-14,GBP,115.056,1
2024-02-14,RUB,1,1
2024-02-14,USD,91.2057,1
2024-02-15,EUR,97.8133,1
2024-02-15,GBP,115.213,1
2024-02-15,RUB,1,1
2024-02-15,USD,91.4316,1
2024-02-16,EUR,98.4099,1
2024-02-16,GBP,115.2296,1
2024-02-16,RUB,1,1
2024-02-16,USD,91.8237,1
2024-02-17,EUR,99.3523,1
2024-02-17,GBP,116.4732,1
2024-02-17,RUB,1,1
2024-02-17,USD,92.5492,1
2024-02-18,EUR,99.3523,1
2024-02-18,GBP,116.4732,1
2024-02-18,RUB,1,1
2024-02-18,USD,92.5492,1
2024-02-19,EUR,99.3523,1
2024-02-19,GBP,116.4732,1
2024-02-19,RUB,1,1
2024-02-19,USD,92.5492,1
2024-02-20,EUR,99.4889,1
2024-02-20,GBP,116.289,1
2024-02-20,RUB,1,1
2024-02-20,USD,92.4102,1
2024-02-21,EUR,99.5589,1
2024-02-21,GBP,116.2397,1
2024-02-21,RUB,1,1
2024-02-21,USD,92.349,1
2024-02-22,EUR,99.8968,1
2024-02-22,GBP,117.0459,1
2024-02-22,RUB,1,1
2024-02-22,USD,92.4387,1
2024-02-23,EUR,100.4425,1
2024-02-23,GBP,116.9787,1
2024-02-23,RUB,1,1
2024-02-23,USD,92.7519,1
2024-02-24,EUR,100.4425,1
2024-02-24,GBP,116.9787,1
2024-02-24,RUB,1,1
2024-02-24,USD,92.7519,1
2024-02-25,EUR,100.4425,1
2024-02-25,GBP,116.9787,1
2024-02-25,RUB,1,1
2024-02-25,USD,92.7519,1
2024-02-26,EUR,100.4425,1
2024-02-26,GBP,116.9787,1
2024-02-26,RUB,1,1
2024-02-26,USD,92.7519,1
2024-02-27,EUR,100.1776,1
2024-02-27,GBP,117.4297,1
2024-02-27,RUB,1,1
2024-02-27,USD,92.6321,1
2024-02-28,EUR,99.9214,1
2024-02-28,GBP,116.7467,1
2024-02-28,RUB,1,1
2024-02-28,USD,92.0425,1
2024-02-29,EUR,99.45,1
2024-02-29,GBP,116.5177,1
2024-02-29,RUB,1,1
2024-02-29,USD,91.8692,1
2024-03-01,EUR,98.5447,1
2024-03-01,GBP,114.9428,1
2024-03-01,RUB,1,1
2024-03-01,USD,90.8423,1
2024-03-02,EUR,98.7225,1
2024-03-02,GBP,115.537,1
2024-03-02,RUB,1,1
2024-03-02,USD,91.3336,1
2024-03-03,EUR,98.7225,1
2024-03-03,GBP,115.537,1
2024-03-03,RUB,1,1
2024-03-03,USD,91.3336,1
2024-03-04,EUR,98.7225,1
2024-03-04,GBP,115.537,1
2024-03-04,RUB,1,1
2024-03-04,USD,91.3336,1
2024-03-05,EUR,99.1061,1
2024-03-05,GBP,115.5803,1
2024-03-05,RUB,1,1
2024-03-05,USD,91.3534,1
2024-03-06,EUR,98.9366,1
2024-03-06,GBP,115.7555,1
2024-03-06,RUB,1,1
2024-03-06,USD,91.1604,1
2024-03-07,EUR,98.2017,1
2024-03-07,GBP,115.0224,1
2024-03-07,RUB,1,1
2024-03-07,USD,90.3412,1
2024-03-08,EUR,98.8767,1
2024-03-08,GBP,115.6418,1
2024-03-08,RUB,1,1
2024-03-08,USD,90.7493,1
2024-03-09,EUR,98.8767,1
2024-03-09,GBP,115.6418,1
2024-03-09,RUB,1,1
2024-03-09,USD,90.7493,1
2024-03-10,EUR,98.8767,1
2024-03-10,GBP,115.6418,1
2024-03-10,RUB,1,1
2024-03-10,USD,90.7493,1
2024-03-11,EUR,98.8767,1
2024-03-11,GBP,115.6418,1
2024-03-11,RUB,1,1
2024-03-11,USD,90.7493,1
2024-03-12,EUR,99.1317,1
2024-03-12,GBP,116.7343,1
2024-03-12,RUB,1,1
2024-03-12,USD,90.6252,1
2024-03-13,EUR,99.3561,1
2024-03-13,GBP,116.3741,1
2024-03-13,RUB,1,1
2024-03-13,USD,90.8818,1
2024-03-14,EUR,100.1869,1
2024-03-14,GBP,117.031,1
2024-03-14,RUB,1,1
2024-03-14,USD,91.5449,1
2024-03-15,EUR,100.2625,1
2024-03-15,GBP,117.2665,1
2024-03-15,RUB,1,1
2024-03-15,USD,91.6359,1
2024-03-16,EUR,99.9718,1
2024-03-16,GBP,117.1067,1
2024-03-16,RUB,1,1
2024-03-16,USD,91.87,1
2024-03-17,EUR,99.9718,1
2024-03-17,GBP,117.1067,1
2024-03-17,RUB,1,1
2024-03-17,USD,91.87,1
2024-03-18,EUR,99.9718,1
2024-03-18,GBP,117.1067,1
2024-03-18,RUB,1,1
2024-03-18,USD,91.87,1
2024-03-19,EUR,100.2432,1
2024-03-19,GBP,117.1862,1
2024-03-19,RUB,1,1
2024-03-19,USD,91.9829,1
2024-03-20,EUR,100.1047,1
2024-03-20,GBP,117.4292,1
2024-03-20,RUB,1,1
2024-03-20,USD,92.2243,1
2024-03-21,EUR,100.6139,1
2024-03-21,GBP,117.8133,1
2024-03-21,RUB,1,1
2024-03-21,USD,92.6861,1
2024-03-22,EUR,100.365,1
2024-03-22,GBP,116.8775,1
2024-03-22,RUB,1,1
2024-03-22,USD,91.9499,1
2024-03-23,EUR,100.217,1
2024-03-23,GBP,117.3206,1
2024-03-23,RUB,1,1
2024-03-23,USD,92.6118,1
2024-03-24,EUR,100.217,1
2024-03-24,GBP,117.3206,1
2024-03-24,RUB,1,1
2024-03-24,USD,92.6118,1
2024-03-25,EUR,100.217,1
2024-03-25,GBP,117.3206,1
2024-03-25,RUB,1,1
2024-03-25,USD,92.6118,1
2024-03-26,EUR,100.3651,1
2024-03-26,GBP,116.9072,1
2024-03-26,RUB,1,1
2024-03-26,USD,92.7761,1
2024-03-27,EUR,100.4121,1
2024-03-27,GBP,117.0605,1
2024-03-27,RUB,1,1
2024-03-27,USD,92.5745,1
2024-03-28,EUR,100.2704,1
2024-03-28,GBP,116.9251,1
2024-03-28,RUB,1,1
2024-03-28,USD,92.5919,1
2024-03-29,EUR,99.7057,1
2024-03-29,GBP,116.5187,1
2024-03-29,RUB,1,1
2024-03-29,USD,92.2628,1
2024-03-30,EUR,99.5299,1
2024-03-30,GBP,116.649,1
2024-03-30,RUB,1,1
2024-03-30,USD,92.366,1
2024-03-31,EUR,99.5299,1
2024-03-31,GBP,116.649,1
2024-03-31,RUB,1,1
2024-03-31,USD,92.366,1
2024-04-01,EUR,99.5299,1
2024-04-01,GBP,116.649,1
2024-04-01,RUB,1,1
2024-04-01,USD,92.366,1
2024-04-02,EUR,99.5661,1
2024-04-02,GBP,116.5548,1
2024-04-02,RUB,1,1
2024-04-02,USD,92.2914,1
2024-04-03,EUR,99.4116,1
2024-04-03,GBP,116.8781,1
2024-04-03,RUB,1,1
2024-04-03,USD,92.5254,1
2024-04-04,EUR,99.4277,1
2024-04-04,GBP,116.1055,1
2024-04-04,RUB,1,1
2024-04-04,USD,92.3892,1
2024-04-05,EUR,100.0668,1
2024-04-05,GBP,116.4807,1
2024-04-05,RUB,1,1
2024-04-05,USD,92.3058,1
2024-04-06,EUR,100.1259,1
2024-04-06,GBP,117.072,1
2024-04-06,RUB,1,1
2024-04-06,USD,92.4155,1
2024-04-07,EUR,100.1259,1
2024-04-07,GBP,117.072,1
2024-04-07,RUB,1,1
2024-04-07,USD,92.4155,1
2024-04-08,EUR,100.1259,1
2024-04-08,GBP,117.072,1
2024-04-08,RUB,1,1
2024-04-08,USD,92.4155,1
2024-04-09,EUR,100.2236,1
2024-04-09,GBP,116.7909,1
2024-04-09,RUB,1,1
2024-04-09,USD,92.581,1
2024-04-10,EUR,100.7473,1
2024-04-10,GBP,117.2962,1
2024-04-10,RUB,1,1
2024-04-10,USD,92.7463,1
2024-04-11,EUR,101.2333,1
2024-04-11,GBP,118.1561,1
2024-04-11,RUB,1,1
2024-04-11,USD,93.2198,1
2024-04-12,EUR,100.6793,1
2024-04-12,GBP,117.768,1
2024-04-12,RUB,1,1
2024-04-12,USD,93.7196,1
2024-04-13,EUR,99.7264,1
2024-04-13,GBP,116.9893,1
2024-04-13,RUB,1,1
2024-04-13,USD,93.4419,1
2024-04-14,EUR,99.7264,1
2024-04-14,GBP,116.9893,1
2024-04-14,RUB,1,1
2024-04-14,USD,93.4419,1
2024-04-15,EUR,99.7264,1
2024-04-15,GBP,116.9893,1
2024-04-15,RUB,1,1
2024-04-15,USD,93.4419,1
2024-04-16,EUR,99.7934,1
2024-04-16,GBP,116.378,1
2024-04-16,RUB,1,1
2024-04-16,USD,93.5891,1
2024-04-17,EUR,99.9341,1
2024-04-17,GBP,117.1318,1
2024-04-17,RUB,1,1
2024-04-17,USD,94.0742,1
2024-04-18,EUR,100.2787,1
2024-04-18,GBP,117.3582,1
2024-04-18,RUB,1,1
2024-04-18,USD,94.3242,1
2024-04-19,EUR,100.5316,1
2024-04-19,GBP,117.1448,1
2024-04-19,RUB,1,1
2024-04-19,USD,94.0922,1
2024-04-20,EUR,99.5797,1
2024-04-20,GBP,116.2779,1
2024-04-20,RUB,1,1
2024-04-20,USD,93.4409,1
2024-04-21,EUR,99.5797,1
2024-04-21,GBP,116.2779,1
2024-04-21,RUB,1,1
2024-04-21,USD,93.4409,1
2024-04-22,EUR,99.5797,1
2024-04-22,GBP,116.2779,1
2024-04-22,RUB,1,1
2024-04-22,USD,93.4409,1
2024-04-23,EUR,99.3648,1
2024-04-23,GBP,115.9494,1
2024-04-23,RUB,1,1
2024-04-23,USD,93.2519,1
2024-04-24,EUR,99.5609,1
2024-04-24,GBP,115.0381,1
2024-04-24,RUB,1,1
2024-04-24,USD,93.2918,1
2024-04-25,EUR,98.9118,1
2024-04-25,GBP,115.0125,1
2024-04-25,RUB,1,1
2024-04-25,USD,92.5058,1
2024-04-26,EUR,98.7079,1
2024-04-26,GBP,114.547,1
2024-04-26,RUB,1,1
2024-04-26,USD,92.1314,1
2024-04-27,EUR,98.7187,1
2024-04-27,GBP,114.9155,1
2024-04-27,RUB,1,1
2024-04-27,USD,92.0134,1
2024-04-28,EUR,98.027,1
2024-04-28,GBP,114.6229,1
2024-04-28,RUB,1,1
2024-04-28,USD,91.7791,1
2024-04-29,EUR,98.027,1
2024-04-29,GBP,114.6229,1
2024-04-29,RUB,1,1
2024-04-29,USD,91.7791,1
2024-04-30,EUR,98.027,1
2024-04-30,GBP,114.6229,1
2024-04-30,RUB,1,1
2024-04-30,USD,91.7791,1
2024-05-01,EUR,98.027,1
2024-05-01,GBP,114.6229,1
2024-05-01,RUB,1,1
2024-05-01,USD,91.7791,1
2024-05-02,EUR,98.027,1
2024-05-02,GBP,114.6229,1
2024-05-02,RUB,1,1
2024-05-02,USD,91.7791,1
2024-05-03,EUR,98.6447,1
2024-05-03,GBP,114.9936,1
2024-05-03,RUB,1,1
2024-05-03,USD,92.0538,1
2024-05-04,EUR,98.5602,1
2024-05-04,GBP,114.4772,1
2024-05-04,RUB,1,1
2024-05-04,USD,91.6918,1
2024-05-05,EUR,98.5602,1
2024-05-05,GBP,114.4772,1
2024-05-05,RUB,1,1
2024-05-05,USD,91.6918,1
2024-05-06,EUR,98.5602,1
2024-05-06,GBP,114.4772,1
2024-05-06,RUB,1,1
2024-05-06,USD,91.6918,1
2024-05-07,EUR,98.473,1
2024-05-07,GBP,114.0035,1
2024-05-07,RUB,1,1
2024-05-07,USD,91.3124,1
2024-05-08,EUR,98.3062,1
2024-05-08,GBP,114.323,1
2024-05-08,RUB,1,1
2024-05-08,USD,91.1231,1
2024-05-09,EUR,98.9461,1
2024-05-09,GBP,115.2757,1
2024-05-09,RUB,1,1
2024-05-09,USD,91.8239,1
2024-05-10,EUR,98.9461,1
2024-05-10,GBP,115.2757,1
2024-05-10,RUB,1,1
2024-05-10,USD,91.8239,1
2024-05-11,EUR,98.9461,1
2024-05-11,GBP,115.2757,1
2024-05-11,RUB,1,1
2024-05-11,USD,91.8239,1
2024-05-12,EUR,98.9461,1
2024-05-12,GBP,115.2757,1
2024-05-12,RUB,1,1
2024-05-12,USD,91.8239,1
2024-05-13,EUR,98.9461,1
2024-05-13,GBP,115.2757,1
2024-05-13,RUB,1,1
2024-05-13,USD,91.8239,1
2024-05-14,EUR,98.8486,1
2024-05-14,GBP,114.6146,1
2024-05-14,RUB,1,1
2024-05-14,USD,91.633,1
2024-05-15,EUR,98.6682,1
2024-05-15,GBP,114.7744,1
2024-05-15,RUB,1,1
2024-05-15,USD,91.3591,1
2024-05-16,EUR,98.8267,1
2024-05-16,GBP,114.8838,1
2024-05-16,RUB,1,1
2024-05-16,USD,91.2573,1
2024-05-17,EUR,98.8978,1
2024-05-17,GBP,115.0096,1
2024-05-17,RUB,1,1
2024-05-17,USD,90.9239,1
2024-05-18,EUR,98.7776,1
2024-05-18,GBP,115.2627,1
2024-05-18,RUB,1,1
2024-05-18,USD,90.9873,1
2024-05-19,EUR,98.7776,1
2024-05-19,GBP,115.2627,1
2024-05-19,RUB,1,1
2024-05-19,USD,90.9873,1
2024-05-20,EUR,98.7776,1
2024-05-20,GBP,115.2627,1
2024-05-20,RUB,1,1
2024-05-20,USD,90.9873,1
2024-05-21,EUR,98.5842,1
2024-05-21,GBP,115.1121,1
2024-05-21,RUB,1,1
2024-05-21,USD,90.6537,1
2024-05-22,EUR,98.2971,1
2024-05-22,GBP,114.8907,1
2024-05-22,RUB,1,1
2024-05-22,USD,90.4082,1
2024-05-23,EUR,97.8989,1
2024-05-23,GBP,114.7471,1
2024-05-23,RUB,1,1
2024-05-23,USD,90.1887,1
2024-05-24,EUR,97.8788,1
2024-05-24,GBP,114.8323,1
2024-05-24,RUB,1,1
2024-05-24,USD,90.2486,1
2024-05-25,EUR,97.0954,1
2024-05-25,GBP,114.0299,1
2024-05-25,RUB,1,1
2024-05-25,USD,89.7026,1
2024-05-26,EUR,97.0954,1
2024-05-26,GBP,114.0299,1
2024-05-26,RUB,1,1
2024-05-26,USD,89.7026,1
2024-05-27,EUR,97.0954,1
2024-05-27,GBP,114.0299,1
2024-05-27,RUB,1,1
2024-05-27,USD,89.7026,1
2024-05-28,EUR,96.3034,1
2024-05-28,GBP,112.7366,1
2024-05-28,RUB,1,1
2024-05-28,USD,88.6852,1
2024-05-29,EUR,96.2383,1
2024-05-29,GBP,112.6517,1
2024-05-29,RUB,1,1
2024-05-29,USD,88.4375,1
2024-05-30,EUR,96.891,1
2024-05-30,GBP,114.0461,1
2024-05-30,RUB,1,1
2024-05-30,USD,89.2589,1
2024-05-31,EUR,97.1347,1
2024-05-31,GBP,114.164,1
2024-05-31,RUB,1,1
2024-05-31,USD,89.7869,1
2024-06-01,EUR,97.7908,1
2024-06-01,GBP,114.895,1
2024-06-01,RUB,1,1
2024-06-01,USD,90.1915,1
2024-06-02,EUR,97.7908,1
2024-06-02,GBP,114.895,1
2024-06-02,RUB,1,1
2024-06-02,USD,90.1915,1
2024-06-03,EUR,97.7908,1
2024-06-03,GBP,114.895,1
2024-06-03,RUB,1,1
2024-06-03,USD,90.1915,1
2024-06-04,EUR,96.8721,1
2024-06-04,GBP,113.7839,1
2024-06-04,RUB,1,1
2024-06-04,USD,89.3755,1
2024-06-05,EUR,96.563,1
2024-06-05,GBP,113.361,1
2024-06-05,RUB,1,1
2024-06-05,USD,88.7574,1
2024-06-06,EUR,96.4443,1
2024-06-06,GBP,113.4143,1
2024-06-06,RUB,1,1
2024-06-06,USD,88.7436,1
2024-06-07,EUR,96.5698,1
2024-06-07,GBP,113.2583,1
2024-06-07,RUB,1,1
2024-06-07,USD,88.7604,1
2024-06-08,EUR,96.6916,1
2024-06-08,GBP,113.3739,1
2024-06-08,RUB,1,1
2024-06-08,USD,88.7606,1
2024-06-09,EUR,96.6916,1
2024-06-09,GBP,113.3739,1
2024-06-09,RUB,1,1
2024-06-09,USD,88.7606,1
2024-06-10,EUR,96.6916,1
2024-06-10,GBP,113.3739,1
2024-06-10,RUB,1,1
2024-06-10,USD,88.7606,1
2024-06-11,EUR,95.6367,1
2024-06-11,GBP,113.2365,1
2024-06-11,RUB,1,1
2024-06-11,USD,88.9944,1
2024-06-12,EUR,95.7391,1
2024-06-12,GBP,113.2085,1
2024-06-12,RUB,1,1
2024-06-12,USD,89.0214,1
2024-06-13,EUR,95.7391,1
2024-06-13,GBP,113.2085,1
2024-06-13,RUB,1,1
2024-06-13,USD,89.0214,1
2024-06-14,EUR,94.8324,1
2024-06-14,GBP,113.2855,1
2024-06-14,RUB,1,1
2024-06-14,USD,88.208,1
2024-06-15,EUR,95.1514,1
2024-06-15,GBP,113.7103,1
2024-06-15,RUB,1,1
2024-06-15,USD,89.0658,1
2024-06-16,EUR,95.1514,1
2024-06-16,GBP,113.7103,1
2024-06-16,RUB,1,1
2024-06-16,USD,89.0658,1
2024-06-17,EUR,95.1514,1
2024-06-17,GBP,113.7103,1
2024-06-17,RUB,1,1
2024-06-17,USD,89.0658,1
2024-06-18,EUR,95.3906,1
2024-06-18,GBP,112.7995,1
2024-06-18,RUB,1,1
2024-06-18,USD,89.0499,1
2024-06-19,EUR,93.2994,1
2024-06-19,GBP,110.3609,1
2024-06-19,RUB,1,1
2024-06-19,USD,87.0354,1
2024-06-20,EUR,89.0914,1
2024-06-20,GBP,104.8552,1
2024-06-20,RUB,1,1
2024-06-20,USD,82.6282,1
2024-06-21,EUR,91.4543,1
2024-06-21,GBP,108.7537,1
2024-06-21,RUB,1,1
2024-06-21,USD,85.4176,1
2024-06-22,EUR,94.2606,1
